,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 14:30:00,,,,,,,0.00010526666786366452,0.0002848024813928979,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 14:45:00,,,,,,,0.00017746666659756253,0.0002642746253616623,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 15:00:00,,,,,,,0.0001937999981843556,0.00027379705545122623,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 15:15:00,,,,,,,0.00013239999825600534,0.0002427333301360098,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 15:30:00,,,,,,,0.00020780000292385618,0.0002725108872887415,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 15:45:00,,,,,,,0.00019260000165862343,0.00030190831751913277,,,,,0.0012042198330163955,0.0012042198330163955,,,,,0.0,0.0,,,,
2021-05-28 16:00:00,,,,,,,0.00011760000294695298,0.0002728017865889306,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 16:15:00,,,,,,,0.0002067333261948079,0.0002947824680199515,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 16:30:00,0.000588548214485248,0.000588548214485248,,,,,0.00011840000030739853,0.0003389400766045707,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 16:45:00,0.0,0.0,,,,,9.086666589913269e-05,0.0003012868322250415,,,,,0.0012042198330163955,0.0012042198330163955,,,,,0.0,0.0,,,,
2021-05-28 17:00:00,0.0,0.0,,,,,0.00013206666917540134,0.0002835249952719702,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 17:15:00,0.0,0.0,,,,,0.00017673333447116118,0.00031148029008718067,,,,,0.0012075225512186685,0.0012075225512186685,,,,,0.0,0.0,,,,
2021-05-28 17:30:00,0.0,0.0,,,,,0.0001494666658497105,0.0002909154990114629,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 17:45:00,0.0002791964138547579,0.0002791964138547579,,,,,0.00010346666579910865,0.00028409150517003605,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 18:00:00,0.0,0.0,,,,,0.00016439999938787272,0.0003236350154483467,,,,,0.001206695040067037,0.001206695040067037,,,,,0.0,0.0,,,,
2021-05-28 18:15:00,0.0002791951410472393,0.0002791951410472393,,,,,0.00011800000114211191,0.00027767613766833775,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 18:30:00,0.0,0.0,,,,,0.00017880000232253223,0.00027986639614003997,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 18:45:00,0.0,0.0,,,,,0.00020886666801137228,0.0002871526339904144,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 19:00:00,0.00028146374970674517,0.00028146374970674517,,,,,0.00016426666697952897,0.000256187382552259,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 19:15:00,0.0,0.0,,,,,0.00011806666540602843,0.00030404831406786857,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 19:30:00,0.0,0.0,,,,,0.00014813332915461312,0.00026919891793090626,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 19:45:00,0.0,0.0,,,,,0.00012166666759488483,0.00027980088708247705,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 20:00:00,0.0,0.0,,,,,0.0002079333304815615,0.00028364574135721267,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 20:15:00,0.0,0.0,,,,,0.00016193333528159807,0.00028070656018514846,,,,,0.0,0.0,,,,,0.00046121800939242044,0.00046121800939242044,,,,
2021-05-28 20:30:00,0.0,0.0,,,,,0.00013406667082260053,0.00029326551181448854,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 20:45:00,0.0007515503869702419,0.0007515503869702419,,,,,0.0001938666740898043,0.000324682150621177,,,,,0.0,0.0,,,,,0.00045601632446050643,0.00045601632446050643,,,,
2021-05-28 21:00:00,0.0002791853000720342,0.0002791853000720342,,,,,0.0001047333333796511,0.0002639603700922009,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 21:15:00,0.00027918843552470206,0.00027918843552470206,,,,,0.00018546666639546555,0.0002848214486938491,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 21:30:00,0.0,0.0,,,,,8.839999985260268e-05,0.0002634323727097957,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 21:45:00,0.0,0.0,,,,,0.00016286666699064274,0.00034972055003101713,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 22:00:00,0.000514229480177164,0.000514229480177164,,,,,0.00019286666453505557,0.000322089289742133,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 22:15:00,0.00027918675914406776,0.00027918675914406776,,,,,0.0001475333304066832,0.00026860578181105426,,,,,0.0012071085472901662,0.0012071085472901662,,,,,0.0,0.0,,,,
2021-05-28 22:30:00,0.0002814625079433123,0.0002814625079433123,,,,,0.00023439999010103443,0.00029718233901481633,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 22:45:00,0.0,0.0,,,,,0.00013293333274001876,0.00025673686842519523,,,,,0.0,0.0,,,,,0.00046121800939242044,0.00046121800939242044,,,,
2021-05-28 23:00:00,0.00023370538838207722,0.00023370538838207722,,,,,0.00017786666382259378,0.0002948824744803722,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 23:15:00,0.0,0.0,,,,,0.00023799999714052927,0.00028860837329901755,,,,,0.00241339144607385,0.00241339144607385,,,,,0.00046121800939242044,0.00046121800939242044,,,,
2021-05-28 23:30:00,0.0,0.0,,,,,0.00015146667040729275,0.00027224299283145904,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-28 23:45:00,0.0,0.0,,,,,0.0005011333307872216,0.00041421757945489296,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-29 00:00:00,0.0,0.0,,,,,0.011996733323515703,0.0015496973873275785,,,,,0.0,0.0,,,,,0.0,0.0,,,,
2021-05-29 00:15:00,0.0029386695629606643,0.0024206987116485836,,,,,0.17696666593352953,0.006715083037859317,,,,,0.0,0.0,,,,,0.00046121800939242044,0.00046121800939242044,,,,
2021-05-29 00:30:00,0.016138888212541738,0.006124282069504261,,,,,0.5121333320935567,0.012060675977698701,,,,,0.0036184438814719517,0.0036184438814719517,,,,,0.0009172343338529269,0.0009172343338529269,,,,
2021-05-29 00:45:00,0.15177342792352042,0.03298048240443071,,,,,1.090066663424174,0.01826590280601058,,,,,0.0012062819053729374,0.0012062819053729374,,,,,0.0009224360187848409,0.0009224360187848409,,,,
